Quote on 1/12/16 15:53:16

NYSE
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
PNG,<empty>,N/A,"instrument=PNG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PAA NATURAL GAS STORAGE L.P. EXC .445:1 1/2/14 726503105
PNI,12.62,N/A,"instrument=PNI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.03%,"15,658",-.0037,12.31,12.63,9,0,12.61,12.65,12.58,12.98,10.94,"10,325,000",PIMCO NEW YORK MUNI INCOME FUND II
PNK,30.27,Range Bound,"instrument=PNK
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.66%,"1,011,472",-.20,27.66,30.27,1,1,30.78,31.28,29.85,41.66,20.74,"60,870,749","PINNACLE ENTERTAINMENT,INC. COM"
PNM,30.43,Range Bound,"instrument=PNM
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.62%,"840,755",-.50,27.84,33.01,3,3,31.04,31.04,30.04,31.225,24.42,"79,653,624",PNM RESOURCES COM
PNR,46.12,Range Bound,"instrument=PNR
trend=[RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.36%,"1,695,727",+.62,45.11,49.00,3,4,46.14,46.26,45.08,69.65,44.83,"160,353,590",PENTAIR PLC ORD
PNW,63.70,Range Bound,"instrument=PNW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.67%,"1,492,919",-1.08,60.23,63.72,10,5,63.10,64.56,62.85,73.31,56.01,"110,849,752",PINNACLE WEST CAP CORP COM
PNX,36.18,N/A,"instrument=PNX
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.66%,"185,951",-.24,33.10,36.75,1,100,36.42,36.62,36.16,67.33,11.1199,"5,800,000","PHOENIX COMPANIES, INC COM"
PNY,57.92,Range Bound,"instrument=PNY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.02%,"534,223",-.01,57.41,58.35,2,3,58.09,58.10,57.76,59.14,34.95,"80,985,282","PIEDMONT NATURAL GAS CO, INC COM"
POL,27.53,Downtrend,"instrument=POL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.72%,"827,066",-.20,22.84,32.23,1,1,28.09,28.13,27.11,41.195,27.56,"86,287,381",POLYONE CORPORATION COM
POM,26.17,Range Bound,"instrument=POM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.38%,"1,767,036",-.10,21.67,26.39,1,1,26.26,26.37,26.07,27.50,21.61,"253,617,190",PEPCO HOLDINGS INC COM
POR,36.20,Range Bound,"instrument=POR
trend=[GREEN, RED, GREEN, GREEN, RED, RED, RED, GREEN, GREEN, RED]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.30%,"799,679",-.11,36.04,36.20,2,1,36.69,36.69,35.44,41.04,33.04,"88,772,420",PORTLAND GEN ELEC CO COM
POST,58.53,Range Bound,"instrument=POST
trend=[RED, RED, RED, GREEN, RED, RED, GREEN_OVER_RED, RED, RED, GREEN]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.06%,"703,950",+1.18,58.26,62.10,1,3,57.46,58.67,57.40,71.39,38.95,"62,080,447",POST HOLDINGS INC COM
POT,15.59,Range Bound,"instrument=POT
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.52%,"10,703,319",+.53,15.49,15.58,5,1,15.30,15.74,15.02,37.60,15.37,"834,948,890",POTASH CORP SASK INC COM
PPG,95.12,Range Bound,"instrument=PPG
trend=[RED, RED_OVER_GREEN, GREEN, GREEN, RED, GREEN, RED, RED, GREEN, GREEN]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.71%,"1,301,687",+.67,94.52,97.84,2,1,95.33,95.56,93.79,118.95,82.93,"269,269,200",PPG INDUSTRIES INC COM
PPL,33.55,Range Bound,"instrument=PPL
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.00%,"5,806,414",-.34,33.40,33.53,2,1,33.99,33.99,33.26,35.00,29.053825,"672,845,580",PPL CORPORATION COM
PPO,0,N/A,"instrument=PPO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,130.93,111.36,0,0,0,0,0,60.49,36.38,"45,008,000",POLYPORE INTERNATIONAL INC CSH MRG $60.50/SH 8/26/15
PPR,4.92,N/A,"instrument=PPR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.41%,"356,467",+.02,4.89,4.96,1,100,4.90,4.93,4.90,5.69,4.62,"136,973,000",VOYA PRIME RATE TRUST COM
PPS,57.38,Range Bound,"instrument=PPS
trend=[RED_OVER_GREEN, RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.59%,"527,095",-.34,54.53,61.19,2,2,57.99,57.99,57.03,63.78,53.18,"54,124,574",POST PPTYS INC COM
PPSpA,66.235,N/A,"instrument=PPSpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,62.63,69.37,1,1,0,0,0,70.99,60.5701,0,POST PPTYS INC PFD 8.5% SER A CALLABLE
PPT,4.86,N/A,"instrument=PPT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.83%,"235,137",+.04,4.85,4.87,1,2,4.83,4.88,4.83,5.35,4.60,"140,989,000",PUTNAM PREMIER INCOME TR SH BEN INT
PPX,26.15,N/A,"instrument=PPX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"41,548",0,25.00,26.15,5,0,26.15,26.15,25.7001,26.25,23.54,0,PPL CAP FDG INC PFD 5.9% SER B CALLABLE
PQ,.40,Uptrend,"instrument=PQ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+17.65%,"273,663",+.06,.40,1.35,5,9,.36,.425,.36,3.46,.31,"65,955,944",PETROQUEST ENERGY INC COM
PRA,48.24,Range Bound,"instrument=PRA
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.54%,"227,037",+.26,44.15,49.00,1,5,48.18,48.55,47.75,53.62,43.11,"53,143,027",PROASSURANCE CORP COM
PRE,139.60,Range Bound,"instrument=PRE
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.19%,"387,729",-.27,132.50,146.81,1,1,139.85,139.90,139.60,140.21,110.06,"47,908,360",PARTNERRE LTD COM
PREpD,27.62,N/A,"instrument=PREpD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.44%,"21,146",+.12,27.56,27.61,5,3,27.69,27.69,27.51,27.80,25.06,0,PARTNERRE LTD PFD 6.5 SERIES D PERP/CALL
PREpE,28.88,N/A,"instrument=PREpE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.03%,"22,326",+.01,28.88,29.45,0,4,29.02,29.02,28.66,29.27,25.91,0,PARTNERRE LTD PFDS PERP/CALL 6/1/16 @ 25
PREpF,26.27,N/A,"instrument=PREpF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.11%,"22,159",-.03,26.27,26.29,1,1,26.34,26.35,26.14,26.92,23.90,0,PARTNERRE LTD PFD SER F
PRGO,146.57,Range Bound,"instrument=PRGO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.06%,"1,615,506",+2.96,146.57,151.80,0,35,144.95,147.35,143.94,215.73,138.74,"146,402,070",PERRIGO CO PLC ORD
PRH,26.05,N/A,"instrument=PRH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.27%,"58,204",-.07,25.82,26.38,1,3,26.10,26.1109,26.00,26.42,24.48,0,PRUDENTIAL FINANCIAL INC PFD 5.7% QTRLY CALLABLE
PRI,44.34,Range Bound,"instrument=PRI
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.70%,"385,176",+.31,43.00,48.11,5,3,44.38,44.90,43.67,55.235,40.36,"48,361,806",PRIMERICA INC COMMON
PRLB,59.11,Range Bound,"instrument=PRLB
trend=[RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.24%,"304,134",-.74,56.02,62.11,1,1,60.44,60.86,58.25,79.95,57.30,"26,163,402",PROTO LABS INC COM
PRO,19.60,Downtrend,"instrument=PRO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.31%,"185,125",-.06,16.27,22.96,1,1,19.92,20.21,19.175,27.63,15.92,"29,697,335",PROS HOLDING INC COM
PRU,73.12,Range Bound,"instrument=PRU
trend=[RED, GREEN, RED, RED, RED, GREEN, RED, RED, RED, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.32%,"2,686,192",+.23,73.20,74.83,10,3,74.02,74.17,71.95,92.599,71.74,"449,000,000",PRUDENTIAL FINANCIAL INC COM
PSA,250.17,Range Bound,"instrument=PSA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"856,033",+.50,249.60,252.95,1,1,250.12,251.27,248.00,253.93,182.08,"173,155,580",PUBLIC STORAGE COM
PSB,85.38,Range Bound,"instrument=PSB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.07%,"162,884",+.06,81.00,89.78,1,1,85.88,85.88,84.90,90.25,70.15,"27,013,685",PS BUSINESS PARKS INC COM
PSE,1828.0529,N/A,"instrument=PSE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.02%,0,+18.4007,<empty>,<empty>,0,0,1825.0004,1837.6304,1802.1962,<empty>,<empty>,0,PIONEER SOUTHWEST ENERGY PAR .2325:1 EXC 12/18/13 723787107
PSF,25.19,N/A,"instrument=PSF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.32%,"25,640",-.08,25.12,25.44,4,10,25.37,25.37,25.0801,27.22,23.01,"11,989,361",COHEN & STEERS SLT PFD INCM FD COM
PSO,10.00,Range Bound,"instrument=PSO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.70%,"904,309",+.07,9.96,10.03,1,1,10.12,10.13,9.91,22.47,9.85,"819,882,970",PEARSON PLC SPON ADR
PSX,77.82,Range Bound,"instrument=PSX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.15%,"5,369,140",+1.64,76.56,79.91,1,1,76.71,78.38,76.00,94.12,57.33,"533,440,280",PHILLIPS 66 COM
PSXP,52.08,Range Bound,"instrument=PSXP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.27%,"566,303",-.67,52.13,67.00,0,13,52.90,54.97,50.49,81.63,40.00,"81,881,736",PHILLIPS 66 PARTNERS LP COM
PT,107.2400,N/A,"instrument=PT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,145.3900,104.1500,0,0,0,0,0,149.5100,100.0300,0,PORTUGAL TELECOM SGPS S.A. ADR
PTGI,<empty>,N/A,"instrument=PTGI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PTGI HOLDING INC N/C 04/14/14 404139107
PTP,128.87,N/A,"instrument=PTP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,102.09,140.24,0,0,0,0,0,149.51,100.03,0,PLATINUM UNDERWRITERS HLDGS MRG $35.96 & .296:1 3/3/15
PTR,57.40,Downtrend,"instrument=PTR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.81%,"161,596",+.46,56.30,59.90,1,10,57.90,57.92,56.50,136.98,56.34,"1,830,209,800",PETROCHINA CO LTD ADR
PTY,13.08,N/A,"instrument=PTY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.08%,"161,447",-.01,12.82,15.00,5,5,13.12,13.2171,13.01,18.6899,12.03,"55,500,000",PIMCO CORP & INCOME OPPTY FUND CLOSED END FUND
PUK,39.76,Range Bound,"instrument=PUK
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.40%,"426,790",-.16,39.04,40.96,2,2,39.84,39.89,39.30,52.60,39.41,"1,285,532,030",PRUDENTIAL PLC SP SPON ADR
PULS,1.60,N/A,"instrument=PULS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,1.48,1.60,0,0,0,0,0,1.75,.75,"17,549,295",PULSE ELECTRONICS CORP CSH MGR $1.50/SH 4/14/15
PVA,.153,Downtrend,"instrument=PVA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-19.43%,"2,586,743",-.0369,.010,.198,"1,000",9,.219,.219,.1501,8.030,.1775,"73,357,172",PENN VIRGINIA CORP COM
PVD,<empty>,N/A,"instrument=PVD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,A.F.P. PROVIDA S.A. ADR TERMINATION 9/19/14
PVH,70.07,Range Bound,"instrument=PVH
trend=[RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.43%,"970,815",+.30,67.56,72.89,3,3,70.98,72.404,69.18,120.67,69.02,"81,946,098",PVH CORP COM
PVR,<empty>,N/A,"instrument=PVR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PVR PARTNERS MRG $.262 & 1.02:1 3/21/14
PVTD,27.0678,N/A,"instrument=PVTD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.80%,"1,227",+.2146,26.84,27.40,1,1,26.90,27.0678,26.80,28.75,25.63,0,PRIVATEBANCORP INC PFD CALL 7.125% 10/30/17 QRTLY
PWE,.5865,Downtrend,"instrument=PWE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.87%,"2,479,110",-.0236,.5500,.9100,100,50,.6070,.6430,.5300,2.7701,.4500,"502,163,160",PENN WEST PETE LTD NEW COM
PWR,18.50,Range Bound,"instrument=PWR
trend=[null, RED, RED, RED, RED, RED, RED, RED, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.16%,"2,905,435",+.03,18.36,18.86,1,8,18.72,18.78,18.21,30.61,18.28,"152,882,050",QUANTA SERVICES INC COM
PX,99.89,Range Bound,"instrument=PX
trend=[RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.47%,"1,736,510",+1.45,97.47,104.81,2,2,99.50,100.01,98.30,130.38,97.33,"284,845,520",PRAXAIR INC CM
PXD,113.24,Range Bound,"instrument=PXD
trend=[GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.24%,"4,004,310",-.27,112.05,113.24,2,3,115.94,116.64,108.46,181.97,105.83,"149,377,920",PIONEER NATURAL RESOURCES CO COM
PYB,<empty>,N/A,"instrument=PYB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH PFD 5.75% SERIES GSG2 CALLABLE
PYC,<empty>,N/A,"instrument=PYC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH PFD 6.000% CALLABLE
PYG,<empty>,N/A,"instrument=PYG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH PFD 7% SERIES SPR1 CALLABLE
PYK,<empty>,N/A,"instrument=PYK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH PFD 6.25% SER GSC1 CALLABLE
PYN,10.33,N/A,"instrument=PYN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.12%,"22,473",-.1175,10.31,10.52,9,1,10.46,10.75,10.31,10.63,9.16,"5,007,000",PIMCO NEW YORK MUN INCM FD COM
PYS,25.00,N/A,"instrument=PYS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.20%,"3,100",+.05,24.02,25.20,2,0,25.00,25.1256,25.00,26.68,20.411,0,PPLUS TR MERRILL LYNCH 6.3% CALLABLE TR CERTS
PYT,19.24,N/A,"instrument=PYT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.82%,"2,110",-.16,19.19,19.50,2,1,19.30,19.30,19.21,21.00,19.25,0,PPLUS TR MERRILL LYNCH PFD GSC2 CALLABLE 8/15/09
PYV,<empty>,N/A,"instrument=PYV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH 0.0% PFD SERIES JPM1
PYY,<empty>,N/A,"instrument=PYY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH CALLABLE PFD 6.00%
PZB,<empty>,N/A,"instrument=PZB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PPLUS TR MERRILL LYNCH COM
PZC,11.91,N/A,"instrument=PZC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.33%,"135,969",-.04,11.70,12.23,4,20,11.92,11.94,11.75,11.64,10.23,"19,507,000",PIMCO CA MUNI INCOME FUND III COM
PZE,5.57,Range Bound,"instrument=PZE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.42%,"69,370",-.08,5.06,6.55,20,1,5.65,5.75,5.48,7.90,4.356,"201,923,680",PETROBRAS ARGENTINA S.A. COM
PZN,7.98,Range Bound,"instrument=PZN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.13%,"24,928",+.01,7.96,7.99,13,7,7.92,8.12,7.90,12.25,7.66,"65,978,864",PZENA INVESTMENT MANAGMENT CL A
Q,65.14,Range Bound,"instrument=Q
trend=[RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.88%,"523,710",+.57,63.20,67.53,1,1,64.95,65.86,64.16,80.45,58.55,"123,093,134",QUINTILES TRANSNATIONAL CORP COM
QEP,11.38,Range Bound,"instrument=QEP
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.47%,"4,268,818",-.17,11.25,11.37,1,1,11.86,12.0931,10.98,24.04,11.025,"176,736,960",QEP RESOURCES INC COM
QIHU,70.83,Range Bound,"instrument=QIHU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.36%,"1,969,014",+.95,70.31,71.10,1,2,70.715,71.13,70.40,73.33,41.64,"128,944,220",QIHOO 360 TECHNOLOGY CO LTD COM
QRE,100.03,N/A,"instrument=QRE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,146.42,144.36,0,0,0,0,0,149.51,100.03,0,QR ENERGY LP .9856:1 R/S 11/20/14 106776107
